entity,n_rows,sample_pcc,sample_pcc_median,log2_rmse,log2_mae,r2,axis,fold_id,candidate
Nigericin,92,0.9894079004345926,0.9912977310073581,0.39540586532211053,0.27278036399808286,0.977475754114352,compound,8,mask_compound
Nocodazole,90,0.9942378561258487,0.9947464279533487,0.30213117804147965,0.20784189109549236,0.9876151759920992,compound,8,mask_compound
Sorbitol,267,0.9924284952061823,0.9930278111791708,0.3479238373956378,0.23243820023894596,0.984167374780921,compound,8,mask_compound
Staurosporine,67,0.9942506335314731,0.9950395524632544,0.30153031973714933,0.2101715522840254,0.9875692270755997,compound,8,mask_compound
Trifluoperazine dihydrochloride,95,0.9935255704671696,0.9946800345839918,0.31961473822463266,0.22033872426819825,0.9859097634195642,compound,8,mask_compound
Anisomycin,186,0.993725004330629,0.9942197910466579,0.3168765723031077,0.22278815395862053,0.9864618316461534,compound,9,mask_compound
Brefeldin A,176,0.9937797245588619,0.9948599411789372,0.31257183053162496,0.21699918297178744,0.9864750470938607,compound,9,mask_compound
Dyclonine hydrochloride,64,0.9940006889483055,0.9946264790354048,0.31099041011995926,0.2175257819210993,0.9870158426964564,compound,9,mask_compound
Oligomycin,92,0.9855687705865092,0.988168020412499,0.45244741726181154,0.31490530418877805,0.9678431926382498,compound,9,mask_compound
U-73122,90,0.9929903964479903,0.9937315786653105,0.33337665998679955,0.23157152977337908,0.9851015131556473,compound,9,mask_compound
15,995,0.9904982281546723,0.9928004689898813,0.37971087857499775,0.25731898780094453,0.9794642834637098,time,0,mask_compound
30,984,0.9916923960834515,0.9933301326109276,0.3598416063054466,0.24563342070040076,0.9818044169205472,time,1,mask_compound
60,971,0.990033455272052,0.9930574333784459,0.39266419492062943,0.26272410315762534,0.978155629929943,time,2,mask_compound
90,984,0.9904077246174385,0.99313026718543,0.3803202133113456,0.25735159708500277,0.9790524526645483,time,3,mask_compound
120,994,0.9911030507238374,0.9926535686691972,0.36736995549275736,0.25322300566418626,0.9807484521761025,time,4,mask_compound
240,992,0.9845526417851818,0.986240432945602,0.48915391022772503,0.3461641832232339,0.9665127647464536,time,5,mask_compound
